AQI_Value,CO_AQI_Value,Ozone_AQI_Value,NO2_AQI_Value,PM2.5_AQI_Value,latitude,Liquefied_Natural_Gas
57,1,18,10,57,34.7289,-77.3941
72,1,30,5,72,32.9927,-80.0055
49,1,19,2,49,22.9164,-81.8572
131,3,25,7,131,14.5958,120.9772
55,1,49,1,55,35.8794,14.4722
138,4,3,30,138,33.9992,-117.8161
34,0,34,2,32,51.75,4.17
30,1,27,0,30,40.8128,44.4883
61,1,38,0,61,51.2,42.25
16,1,9,0,16,-17.7536,-62.9967
27,1,23,5,27,29.9457,-93.9164
28,1,28,0,17,55.3,52.0167
36,1,7,2,36,-14.6408,-39.5508
25,0,11,1,25,-8.5006,-36.9456
34,1,34,3,18,35.018,136.246
51,1,21,5,51,48.8833,2.5
47,0,26,0,47,8.335,80.4108
43,1,40,1,43,42.2891,-89.6346
44,1,22,4,44,30.4019,-91.002
30,1,30,3,21,39.8564,-74.2624
38,1,33,2,38,51.1561,2.9672
33,1,33,1,25,56.457,10.039
45,1,10,1,45,22.88,92.73
51,1,31,3,51,51.978,-0.23
71,2,32,9,71,34.8167,134.6833
129,0,29,0,129,17.9743,-66.1104
159,5,20,12,159,29.2833,78.8167
54,1,39,7,54,39.3036,-80.2478
72,2,20,6,72,48.7983,2.3137
55,1,28,2,55,63.1,21.6167
117,2,117,0,98,29.074,80.109
65,3,11,12,65,40.2411,-75.2318
64,1,19,5,64,48.1701,-122.1442
65,1,37,2,65,46.0667,13.2333
51,1,43,1,51,40.9541,-74.6593
70,1,8,17,70,32.4692,-100.4092
53,1,30,0,53,6.8333,125.4167
33,1,33,2,28,38.385,-0.768
34,1,34,8,26,42.1163,-71.3295
39,1,14,1,39,-21.6847,-51.0733
44,1,44,1,16,35.1322,136.7868
95,2,11,5,95,10.65,-74.75
55,1,37,2,55,41.4759,-81.503
51,1,31,1,51,41.7904,0.8056
70,3,36,2,70,27.7289,75.4716
46,1,21,6,46,43.168,-77.6162
47,1,47,2,45,40.7,14.9833
51,1,51,0,39,43.8072,4.6433
50,1,50,1,22,34.4813,136.8434
60,2,37,7,60,35.7237,-78.8743
90,1,25,0,90,17.3,-62.7333
41,1,33,2,41,51.422,-0.367
24,1,24,2,16,37.25,-3.75
85,1,85,0,37,43.6167,10.6333
44,1,35,4,44,48.85,8.2
52,1,26,1,52,34.1819,-118.2468
39,1,39,1,27,46.9757,-123.8094
33,1,33,0,33,15.4,79.5167
24,0,24,0,9,-29.8839,-54.825
45,1,37,4,45,35.3333,139.4
74,3,2,5,74,-29.9,-71.25
41,1,33,1,41,42.8182,-78.8325
73,0,24,0,73,39.1552,-84.6359
64,0,41,0,64,34.5253,69.1783
33,1,23,0,33,4.8667,-2.2333
50,1,7,1,50,-0.895,119.8594
50,1,37,1,50,51.3667,6.1667
52,1,23,0,52,10.25,123.8333
131,3,66,11,131,32.7944,35.5333
22,0,22,1,21,-35.725,174.3236
45,1,20,0,45,-1.3667,38.0167
53,1,30,0,53,-34.6372,-71.3631
92,3,20,19,92,40.5748,-74.4152
64,2,4,5,64,-22.7797,-47.2962
60,2,25,13,60,40.5842,-74.2716
31,1,31,2,4,60.8681,26.7042
30,1,30,2,10,61.2667,24.0333
49,1,23,1,49,-33.5333,-56.8833
37,1,37,1,36,51.9886,9.8269
47,1,17,8,47,46.829,-100.887
29,1,29,2,26,54.548,-3.5855
184,11,3,29,184,27.6858,111.4279
43,1,43,5,43,48.8478,2.4392
166,3,166,2,108,30.0372,121.1546
59,2,20,1,59,31.7031,35.1956
49,1,28,5,49,38.6318,-121.3263
52,1,25,0,52,-5.2395,39.77
58,1,27,6,58,37.4902,-77.5396
25,0,7,0,25,-2.1519,-56.0919
65,2,41,4,65,34.6746,132.5384
56,1,16,10,56,51.8939,6.9897
24,1,24,0,3,65.9667,29.1833
29,0,29,2,24,49.3439,8.6581
52,1,46,0,52,37.65,14.8667
109,3,13,4,109,-29.1039,-49.6289
32,1,26,2,32,47.1689,-1.4697
55,1,27,0,55,48.55,-71.65
70,2,28,16,70,39.2159,-84.5144
97,1,38,0,97,17.0139,76.7732
30,0,28,2,30,50.9116,14.6184
27,0,12,1,27,-29.7839,-55.7911
51,2,29,3,51,22.165,112.4848
30,1,30,0,27,-2.2267,-80.8583
73,2,17,5,73,18.3676,-97.3004
152,4,29,9,152,31.53,76.88
56,1,46,0,56,37.4047,13.5339
36,1,36,0,35,51.8667,45.0
65,1,23,1,65,10.8167,119.5167
50,0,15,0,50,8.0667,123.75
51,1,22,9,51,41.7598,-72.959
144,2,26,8,144,-33.3,-66.3333
41,1,41,2,35,31.6022,131.38
31,1,29,3,31,51.1167,2.75
33,1,4,0,33,-6.0678,-35.3319
63,1,36,4,63,45.5333,9.4
37,1,35,1,37,55.8997,-4.4006
81,2,15,19,81,41.8683,-87.8157
46,1,27,1,46,56.7,36.75
57,1,38,3,57,43.35,12.5667
36,1,32,1,36,51.18,-0.61
55,1,20,0,55,-14.0833,34.9167
36,1,26,9,36,38.5677,-121.4685
183,9,26,31,183,29.5872,105.0635
153,3,19,9,153,-34.5333,-58.7167
38,1,24,2,38,44.0915,-70.1681
50,1,37,3,50,44.1167,9.9
62,1,62,2,55,41.0333,14.3
40,1,40,2,27,43.3183,11.3314
51,2,17,10,51,43.3223,-88.3784
54,0,24,1,54,48.85,-67.5333
45,1,41,1,45,42.2039,-71.0022
17,0,15,0,17,41.1358,-81.8695
34,1,34,2,22,43.35,-8.25
89,1,13,3,89,6.6333,125.35
36,1,36,2,16,37.5132,140.3938
52,2,3,12,52,-34.4667,-58.5167
39,1,31,3,39,50.8089,5.6019
34,1,30,3,34,34.0333,-6.8
64,2,15,0,64,9.05,13.7333
57,1,22,0,57,-11.7172,24.4289
33,1,33,3,22,52.341,-1.566
17,1,3,0,17,-15.8333,-67.5667
58,1,33,2,58,47.0872,23.8053
99,3,41,6,99,26.5794,106.7078
54,1,26,1,54,14.8333,120.5
59,1,14,14,59,28.7592,-81.336
64,1,46,0,64,41.4375,22.6431
60,2,12,18,60,41.1879,-80.7531
64,2,12,20,64,41.0352,-74.0423
23,0,23,0,18,20.8833,94.8167
71,1,29,3,71,45.9667,12.6167
32,1,29,3,32,52.55,5.9167
48,1,48,1,35,41.3167,16.2833
36,0,29,1,36,53.321,-3.48
182,3,182,3,145,-6.0027,106.0112
55,0,20,0,55,4.12,43.8878
53,0,19,0,53,7.4667,80.6167
103,4,22,2,103,-26.95,24.7472
52,2,30,3,52,32.3846,-88.6896
50,1,31,0,50,20.4861,-99.2589
39,1,30,3,39,6.4853,-75.0197
106,1,19,3,106,18.4667,-77.9167
61,1,31,0,61,2.1944,102.2486
56,2,32,7,56,35.9632,-78.514
66,2,7,24,66,32.9943,-117.2574
72,2,18,21,72,40.684,-73.7077
55,1,46,2,55,31.0525,-97.479
45,1,40,0,45,46.8,33.4667
57,2,23,5,57,32.0736,-84.2248
68,2,22,10,68,34.8802,-82.465
151,2,25,6,151,15.6167,120.4333
65,1,21,6,65,32.2937,-111.011
56,1,43,2,56,49.8914,10.8869
32,1,26,5,32,37.7981,12.4342
65,1,40,5,65,51.9867,9.2636
14,0,12,1,14,-46.4131,168.3475
62,1,34,0,62,40.8161,29.3006
80,3,4,17,80,40.0404,-105.0399
141,4,76,6,141,43.5036,124.8088
62,1,42,2,62,53.6116,8.6032
21,0,21,0,16,-2.2694,40.9022
48,1,15,4,48,31.3414,-92.4096
35,0,35,0,23,53.9147,15.1986
50,0,12,0,50,-6.225,155.5667
49,1,41,2,49,-38.226,145.177
57,1,20,3,57,45.0871,-87.6336
40,1,40,0,17,45.3619,36.4711
48,1,29,8,48,39.5033,-84.3659
62,1,16,10,62,25.8171,-80.1396
19,0,19,0,16,-9.7914,29.0789
44,0,26,1,44,27.794,-97.6692
68,1,64,0,68,48.3439,12.1303
99,2,23,1,99,14.9333,120.6
61,1,50,4,61,32.7711,35.0394
76,2,17,1,76,-14.9853,27.0619
51,2,30,4,51,48.5833,7.7458
157,5,100,15,157,37.4513,116.3105
14,0,6,0,14,-19.0475,-65.26
58,1,20,0,58,46.0667,11.1167
43,1,40,0,43,50.2,39.55
103,3,6,13,103,14.7167,-91.7333
56,1,20,7,56,51.128,-2.993
35,1,35,2,32,41.9662,-91.6783
40,1,40,1,37,44.075,10.4817
57,2,27,13,57,42.1654,-87.8516
64,2,16,18,64,41.2593,-74.0112
75,2,29,8,75,45.1342,8.4583
39,1,24,7,39,40.7776,-111.9311
72,2,15,0,72,12.6458,-7.9922
50,1,27,6,50,39.1241,-121.5421
37,1,37,3,15,41.6957,-70.0684
35,0,21,0,35,-21.4333,15.9333
31,0,31,1,28,50.9481,1.8564
36,1,36,0,30,41.2903,36.3336
64,1,64,0,56,46.8828,17.4081
90,3,40,1,90,49.1745,125.216
36,1,23,0,36,-20.0383,-47.7469
174,3,156,3,174,28.6139,77.209
22,0,22,0,11,-43.3,-65.1
50,1,32,5,50,41.5483,2.1075
56,1,35,1,56,53.3833,83.9333
49,1,23,1,49,18.5114,120.6444
52,2,3,12,52,11.4167,124.35
52,1,42,3,52,45.0484,-93.2472
43,1,43,0,36,52.2049,10.3078
38,1,38,0,3,47.5167,42.15
173,4,173,3,150,-6.485,106.842
43,1,31,10,43,43.7714,11.2542
88,3,12,26,88,33.8436,-84.2024
70,1,36,2,70,49.0364,8.7061
167,4,95,6,167,30.6708,73.6533
49,1,11,4,49,19.6638,-101.524
184,1,39,0,184,23.8992,79.1939
37,1,37,0,10,63.65,54.85
79,0,22,0,79,18.4406,-66.3997
41,1,33,2,41,51.1,2.65
33,1,22,0,33,8.1333,-5.1
55,1,34,1,55,39.1869,-76.6331
46,1,26,3,46,49.0525,12.0903
63,1,17,1,63,5.85,-0.1833
33,0,33,0,27,51.272,0.529
32,1,30,5,32,46.6941,-92.0823
169,1,86,0,169,22.62,84.52
55,1,11,7,55,17.5947,120.3753
42,1,30,9,42,35.3886,-119.2058
77,2,12,19,77,34.2486,-117.2887
69,2,22,10,69,34.8188,-82.5827
277,14,47,9,277,-6.75,23.9667
63,1,23,16,63,38.4109,-82.4345
44,1,21,8,44,40.6892,-111.8292
35,1,35,0,25,42.65,24.75
126,4,3,36,126,33.9209,-118.2356
80,3,1,6,80,10.2278,-67.3336
36,1,28,3,36,47.3936,0.6892
88,2,33,12,88,27.8227,-82.3023
33,1,33,0,9,69.4167,30.8
154,1,37,0,154,23.5992,78.3406
142,1,38,0,142,17.05,79.27
134,0,23,0,134,20.27,73.02
37,1,3,5,37,-27.4514,-58.9867
198,1,34,0,198,25.35,72.6167
310,1,46,0,310,24.0914,87.9888
56,1,18,6,56,41.225,-73.6673
171,3,171,2,103,31.1817,115.0189
31,1,31,3,26,36.2869,140.4245
54,1,24,13,54,27.4345,-82.5793
25,0,9,1,25,-14.1628,-40.0058
53,1,24,3,53,49.2072,2.5867
182,1,37,0,182,15.1833,-9.55
67,1,28,4,67,45.5197,9.8833
71,1,38,0,71,47.79,22.89
49,1,40,0,49,44.2222,42.0575
58,1,46,5,58,40.746,-73.6876
71,2,40,10,71,40.6375,-73.7219
38,1,29,3,38,51.2,4.55
21,0,18,1,21,-10.7378,-37.0819
64,1,40,2,64,50.4667,8.9
36,1,36,1,35,47.2667,9.65
69,1,44,1,69,45.2196,12.2789
47,1,39,6,47,38.7479,-77.4838
68,1,23,3,68,18.6833,-99.1833
109,3,6,28,109,7.894,-67.473
203,4,203,4,158,-6.1314,106.38
51,0,26,1,51,29.7041,-91.192
23,1,23,7,20,59.4781,25.0161
50,1,16,2,50,20.2861,-103.43
30,0,16,1,30,-12.9747,-38.4767
69,1,67,0,69,46.8667,8.6333
46,1,31,0,46,58.1953,68.2581
45,1,36,1,45,53.3669,-0.0061
48,1,39,0,48,38.7528,42.4944
36,0,11,3,36,-7.8319,-35.7558
356,1,60,0,284,24.82,84.65
109,1,42,0,109,40.2833,70.4167
17,0,17,0,3,-53.1667,-70.9333
61,1,34,4,61,50.9833,7.4167
52,1,32,1,52,44.817,-93.1638
61,1,35,4,61,41.5905,-87.3473
180,2,151,1,180,30.4743,74.5166
100,0,25,0,100,15.3014,-61.3883
33,1,16,10,33,8.45,-13.2167
49,1,26,3,49,49.2628,4.0347
83,1,49,0,83,45.4667,10.85
377,2,90,1,300,25.7604,84.1471
71,1,41,0,71,42.7089,18.3217
29,1,9,0,29,-14.4422,-67.5283
70,2,32,1,70,13.3171,12.6089
58,1,32,3,58,42.9798,140.5146
18,0,14,0,18,20.82,71.03
53,1,25,0,53,18.6769,-88.3953
59,1,40,5,59,51.6628,9.3725
15,0,15,0,14,-35.6667,-63.7333
50,2,9,1,50,9.4324,-0.0043
196,1,94,1,196,29.8803,71.295
142,2,142,1,119,30.74,76.65
28,1,22,0,28,-9.1061,124.8925
78,2,9,10,78,37.0365,-93.2158
35,0,35,1,22,52.4394,9.74
305,1,48,1,280,24.9689,84.974
68,2,15,20,68,40.6527,-74.2599
165,6,1,19,165,-23.3644,-46.7408
97,1,19,2,97,43.6721,-92.9784
34,1,30,1,34,47.7914,7.3381
60,1,26,0,60,-8.6222,122.2122
73,1,34,1,73,-0.035,-51.175
38,1,38,1,24,35.3618,137.2545
58,1,11,1,58,-20.2689,-50.5458
84,2,31,0,84,10.5167,7.4333
50,1,19,5,50,48.9889,2.2314
54,1,37,0,54,56.1855,50.8944
29,1,29,1,7,61.1833,28.7667
44,1,18,0,44,5.6967,-55.2167
47,1,47,1,43,32.7878,130.3697
61,1,36,1,61,42.2113,-83.1558
64,1,23,3,64,35.1984,-101.8316
41,1,23,2,41,29.9751,-92.1265
57,1,40,1,57,41.1245,-88.8297
17,0,17,0,7,-7.3389,146.7167
101,3,101,1,92,40.4543,124.0646
69,2,69,1,50,35.118,108.0986
149,4,20,18,149,23.0292,113.1056
68,2,29,8,68,41.6742,-86.1666
31,0,31,1,26,49.2833,6.8167
34,1,21,5,34,55.86,-3.98
59,2,4,5,59,-21.2167,-43.7667
38,1,15,6,38,41.1833,-8.5
48,1,28,3,48,48.9167,11.8667
49,1,37,2,49,51.1097,4.0847
51,2,34,8,51,43.1833,13.8
26,1,26,0,24,21.8822,95.9786
54,1,36,1,54,47.4333,8.4667
47,1,21,10,47,45.4237,-122.7845
24,1,21,2,24,41.5127,-109.471
74,2,11,27,74,40.8446,-73.405
79,1,16,1,79,12.9842,37.765
77,0,34,0,77,33.1167,71.0833
45,1,25,2,45,20.1333,-101.1667
33,1,33,0,2,63.925,24.975
45,0,22,0,45,-2.92,-39.915
94,2,24,1,94,28.2083,83.9889
27,0,19,0,27,-9.4742,-78.3106
19,0,19,0,15,4.1753,73.5089
47,1,16,2,47,-8.112,-79.0288
60,1,24,2,60,22.9936,-82.7539
40,1,35,0,40,15.0631,75.4667
47,1,16,2,47,9.417,-70.5
71,1,37,2,71,49.3833,8.5667
144,2,26,8,144,18.55,-69.7
54,1,18,4,54,8.1333,124.2667
103,1,42,0,103,45.6583,19.4556
82,1,42,2,82,45.6,8.75
193,1,46,0,193,26.5587,78.7871
36,1,36,1,24,50.1167,27.5167
41,1,41,0,22,49.9667,33.6
45,1,24,5,45,52.3667,6.4667
36,0,34,1,36,52.2167,7.9167
40,0,19,0,40,14.0194,99.5311
53,1,29,3,53,49.7567,6.6414
47,1,42,4,47,39.4582,-77.9776
86,2,84,1,86,44.1447,125.8443
154,4,13,25,154,34.0513,-117.9681
35,0,34,1,35,52.6936,7.2928
27,0,27,1,17,45.6005,-122.4304
58,2,44,1,58,25.75,89.2444
78,3,54,5,78,39.7144,118.9964
44,1,9,5,44,-7.85,-35.25
85,2,9,6,85,-23.215,-47.5239
177,1,71,0,177,22.3746,85.1923
101,3,12,26,101,41.7877,-87.8146
80,1,80,0,60,34.3583,73.4722
45,1,20,0,45,-2.6972,29.0083
54,1,23,0,54,10.95,123.3
50,1,46,2,50,34.7375,135.5642
22,0,22,0,13,-20.05,48.1167
185,1,78,1,185,23.7692,86.1673
42,2,15,0,42,-3.9167,30.0
32,0,32,1,13,55.0097,-1.4448
51,1,43,0,51,49.7447,31.4558
52,1,45,2,52,40.9601,-74.125
32,0,28,1,32,51.15,15.0083
500,1,40,1,500,29.697,75.2388
41,1,30,5,41,47.505,9.7492
39,1,27,0,39,-4.1333,29.8
106,0,37,0,106,15.5767,79.1055
51,2,41,6,51,34.25,132.5667
59,1,19,5,59,40.5764,-4.0019
59,2,38,8,59,40.7599,-73.5891
50,1,24,5,50,48.4119,9.785
50,2,26,7,50,42.0777,-71.4741
52,1,15,4,52,-29.6789,-51.0528
54,2,20,14,54,47.475,-122.2728
69,1,69,0,55,41.0833,14.2833
163,3,72,2,163,23.9035,79.5686
35,1,30,3,35,50.4667,4.8667
98,3,19,2,98,5.8,8.0833
183,1,48,0,183,26.5714,86.0903
54,1,26,7,54,55.9333,37.5
69,1,42,1,69,37.0833,15.15
40,1,40,1,10,51.336,1.416
37,1,37,0,32,-33.3167,-71.4167
55,1,26,6,55,41.6147,-93.798
76,2,13,26,76,40.7875,-73.5416
65,1,32,4,65,45.4581,10.4146
80,1,27,0,80,51.9556,66.4042
55,2,28,8,55,42.523,-89.0184
61,2,28,16,61,41.9243,-87.8379
31,1,28,2,31,48.9236,2.2522
114,0,27,0,114,16.92,76.234
39,1,39,0,17,44.575,38.0725
32,1,32,1,30,37.7711,-1.5003
70,1,34,3,70,44.6761,8.4686
86,2,38,10,86,42.132,-83.2374
87,1,35,2,87,51.1833,22.0667
50,1,43,0,50,51.3,14.8167
152,4,4,19,152,26.0463,-80.2862
58,1,25,5,58,50.4,4.4333
46,1,21,6,46,51.375,0.5
77,2,21,11,77,35.4957,135.7466
28,0,17,0,28,12.2417,102.5125
66,2,43,6,66,36.8381,-87.4775
49,1,49,0,25,41.6167,12.55
50,1,38,0,50,44.9164,130.5212
52,1,52,0,30,40.3833,16.55
53,2,27,9,53,41.4333,2.2333
52,1,10,0,52,12.8833,-7.55
53,1,23,0,53,13.5103,123.0419
67,1,63,1,67,36.3219,139.0033
45,1,41,1,45,51.878,0.55
47,1,47,1,41,42.3106,12.0792
27,1,27,0,19,69.0692,33.4167
52,2,23,8,52,47.5333,-52.8667
40,2,38,9,40,29.9014,-90.0279
38,1,29,5,38,51.6431,4.8569
56,2,50,3,56,34.7517,134.3931
56,1,20,7,56,36.7681,140.3552
48,1,35,4,48,40.5304,-81.4806
48,1,34,5,48,40.7944,-73.07
42,1,37,2,42,42.2176,-70.8854
77,2,9,25,77,38.4351,-81.7707
59,2,28,13,59,39.0492,-77.0573
32,0,32,1,17,52.3031,7.1597
37,0,29,2,37,50.9667,-1.35
32,0,27,0,32,-41.18,146.3503
36,1,36,0,34,43.0997,44.6317
30,1,10,1,30,-20.65,-41.9069
47,1,38,1,47,51.2167,4.65
41,1,41,1,33,34.4667,135.7333
65,2,20,0,65,-2.5,28.8667
151,2,18,5,151,25.8216,-80.2417
60,1,25,1,60,15.9608,121.0631
43,1,43,0,33,43.9667,12.7333
54,1,44,0,54,42.4333,25.65
37,0,17,0,37,-11.9,33.6
30,0,28,1,30,50.7917,15.8333
46,1,46,0,30,36.1892,50.0642
40,1,20,4,40,43.5725,-71.4775
60,1,25,5,60,42.287,-87.967
55,1,30,2,55,50.6,36.6
40,1,40,0,12,51.5667,34.6667
22,1,20,5,22,41.5947,-109.2209
49,1,23,1,49,16.525,120.4583
62,1,45,3,62,34.8661,-117.0471
72,1,72,1,57,40.7833,14.4667
41,1,15,8,41,-35.0228,117.8814
156,5,15,15,156,-25.805,28.7464
26,1,8,4,26,14.6,121.03
77,2,8,9,77,46.9063,-98.6937
35,0,13,2,35,-10.5028,-37.0528
50,1,18,2,50,7.3744,124.2686
39,1,39,0,29,53.1439,8.2139
65,2,22,14,65,41.3379,-73.225
28,1,28,2,15,55.07,-3.603
55,1,41,2,55,40.8172,-81.9336
28,0,27,2,28,51.698,-0.183
58,0,20,0,58,10.5626,72.6369
66,2,22,0,66,3.3772,31.7906
32,1,32,0,24,64.2311,27.7194
111,2,42,8,111,39.5503,116.1063
58,1,47,2,58,40.6,17.2333
90,2,17,18,90,42.4765,-83.2605
49,1,21,14,49,40.752,-89.6154
100,3,12,1,100,6.0833,10.1
105,2,90,0,105,46.69,126.1
81,1,40,0,81,38.5367,68.78
77,3,7,8,77,19.562,-97.242
45,1,21,1,45,-21.8389,-45.3997
70,2,3,7,70,15.59,120.8786
40,1,30,5,40,41.4195,-91.068
34,1,34,1,28,51.6282,13.7102
176,3,176,1,154,28.9044,78.4675
112,1,29,0,112,18.67,77.9
55,2,28,3,55,48.4622,7.4819
72,2,29,3,72,10.8,122.9667
14,0,12,1,14,-41.2708,173.2839
34,0,18,0,34,-4.2569,-43.0128
63,1,30,5,63,45.5167,11.45
49,1,26,1,49,9.8967,-84.0706
92,2,32,6,92,45.4333,11.7833
79,1,79,3,34,47.3667,-122.1045
53,1,37,2,53,50.8467,4.3525
44,1,44,0,41,43.4333,28.3333
54,1,32,1,54,47.2683,11.3933
58,1,55,0,58,47.415,8.5967
43,1,36,4,43,44.1667,-81.2167
41,1,17,0,41,-6.4444,38.9028
39,1,15,2,39,14.6667,120.5667
63,1,31,1,63,47.1894,20.0097
33,0,33,1,13,53.3833,10.5667
40,1,36,1,40,42.5587,-71.2673
52,1,46,2,52,40.9269,-74.0387
100,3,6,13,100,14.5833,-91.45
33,1,33,0,28,51.6333,103.75
41,1,41,0,19,57.3833,59.95
33,0,33,1,12,53.6008,9.4764
45,1,15,0,45,-2.4177,115.2494
30,1,16,0,30,-12.3919,-38.625
72,1,41,2,72,45.6667,12.15
42,0,42,0,24,44.8792,-0.5217
37,1,37,0,13,48.3,39.7333
67,1,36,4,67,45.6333,9.3167
70,1,25,4,70,45.8781,22.9144
37,1,37,0,23,40.9153,38.3894
27,1,11,0,27,17.649,120.7103
43,1,43,2,41,41.2369,-95.8516
56,1,39,1,56,40.6205,-103.1925
33,0,29,1,33,48.0658,11.61
64,1,20,0,64,-15.0667,35.2333
69,0,25,0,69,15.0167,120.0833
25,0,25,0,19,20.18,94.87
57,1,32,2,57,49.3956,13.2951
82,1,38,3,82,44.85,7.7167
71,1,32,7,71,35.2995,139.2555
64,2,37,8,64,34.0566,-84.6716
118,1,95,1,118,40.7833,72.3333
30,0,30,3,24,49.6269,-1.6431
45,1,45,2,31,40.6994,-74.3254
34,1,32,2,34,51.5333,4.2
73,2,8,23,73,37.7074,-122.1599
40,1,40,2,31,55.5667,39.55
94,3,4,14,94,9.8943,-84.0837
38,1,38,0,11,-47.2547,-72.575
50,1,30,2,50,56.65,43.4833
54,1,17,0,54,10.9525,125.0317
47,1,47,3,41,43.46,5.2486
49,1,27,4,49,44.1565,-87.5824
99,1,32,2,99,49.7006,20.4267
28,1,28,4,22,44.1222,-77.7642
37,1,12,13,37,50.8747,0.0117
64,1,30,4,64,42.2506,-71.0187
40,1,31,2,40,51.575,6.5125
58,1,31,2,58,48.0075,16.2344
65,1,22,0,65,10.245,123.7964
48,1,42,0,48,41.1187,1.2453
48,1,23,4,48,50.5833,5.85
55,1,44,0,55,51.3,7.6667
61,2,22,19,61,41.7443,-71.3145
26,0,25,0,26,13.1719,121.2756
196,1,37,0,196,24.7333,69.8
90,2,14,1,90,0.4006,32.0422
38,1,28,4,38,52.2833,5.1667
51,1,21,3,51,32.512,-92.1513
55,0,32,1,55,33.2175,-97.1418
62,1,15,12,62,53.699,-2.291
37,1,12,1,37,-21.1378,-48.9728
41,1,30,0,41,11.2777,77.5837
35,1,25,2,35,50.292,2.78
61,1,11,10,61,53.797,-1.663
41,1,15,8,41,42.6664,-73.7987
55,1,30,3,55,42.2129,-88.2494
28,1,28,2,20,45.9,11.9167
50,1,50,0,31,37.0048,-85.9263
150,2,6,14,150,4.9992,-74.3411
17,0,17,1,14,-28.5708,-70.7581
24,0,20,1,24,-5.9167,-35.25
57,2,23,14,57,41.7136,-71.1015
34,1,15,0,34,-20.0744,30.8328
95,1,35,2,95,50.0906,17.6986
53,1,43,0,53,49.55,30.5
40,1,40,0,13,51.2539,32.4261
38,1,11,1,38,-21.0667,-50.1475
42,1,42,2,30,28.7891,-81.2757
74,1,74,2,24,32.8506,-96.7937
36,0,17,1,36,-8.0067,-36.0567
43,1,38,2,43,51.1544,3.2353
72,0,26,0,72,14.68,77.599
34,1,34,5,34,42.3164,-83.2769
28,1,28,2,26,48.8,9.5333
48,1,48,1,42,51.062,-0.325
29,1,29,1,11,47.436,-120.3295
30,1,22,3,30,37.2333,-5.1
50,1,26,0,50,6.9847,81.0564
51,1,26,4,51,41.4366,-97.3565
50,2,24,0,50,61.0167,14.5333
36,1,19,1,36,-3.2667,-79.9667
48,1,43,1,48,42.8854,-88.0104
59,1,27,2,59,40.6337,-3.1674
57,1,32,0,57,58.6,49.65
34,0,33,1,34,53.0,11.75
41,1,41,1,40,44.2833,25.5333
169,5,115,5,169,22.81,88.23
159,4,128,1,159,26.1225,85.3906
36,1,25,3,36,50.9833,3.5333
54,2,18,10,54,32.6828,130.6669
51,1,27,2,51,47.3539,19.0948
43,1,43,0,36,43.21,2.35
37,1,27,3,37,38.6833,-6.4167
55,2,29,0,55,26.3281,88.3863
57,2,34,11,57,34.3989,-118.9174
28,0,28,0,15,59.5667,150.8
42,1,42,2,27,34.7602,-79.4773
67,2,1,23,67,28.0557,-81.9545
53,1,25,13,53,40.8586,-73.1168
32,0,27,2,32,42.5351,-71.1056
74,0,23,0,74,18.4491,-66.7387
36,1,36,0,35,55.0,60.1
51,1,30,5,51,48.35,10.7667
37,1,37,0,17,27.9214,-15.4324
41,1,41,0,21,44.7725,-0.6156
50,1,44,1,50,42.1921,-72.458
34,1,24,8,34,39.1605,-84.4535
48,2,16,0,48,-0.6133,30.6583
144,2,26,8,144,15.04,120.7919
31,1,31,2,18,47.8333,12.9667
28,1,21,3,28,37.3167,-4.3667
70,2,18,15,70,41.5636,-87.7251
30,0,30,1,29,48.2903,9.1094
164,2,57,2,164,23.6146,77.4645
41,1,41,3,32,42.9099,-78.6378
58,2,30,13,58,41.7213,-87.7013
14,0,6,0,14,2.0333,-76.9167
54,1,43,0,54,40.1833,29.05
37,1,35,3,37,54.63,39.7425
64,2,18,0,64,6.9844,15.6408
55,1,46,0,55,50.6,6.2997
50,1,29,4,50,54.1961,9.0933
124,2,32,7,124,45.2981,10.475
163,3,114,1,163,26.7286,85.925
224,2,8,9,224,19.7,-98.4333
79,1,26,18,79,38.5444,141.0567
79,1,46,0,79,40.3667,49.8352
22,0,22,0,15,-14.2667,50.1667
79,1,9,2,79,15.5,-88.0333
59,1,12,15,59,28.658,-81.1872
52,1,22,1,52,6.8897,80.5981
38,0,38,0,19,55.3667,13.1667
43,1,40,4,43,41.2627,-96.0529
32,1,22,0,32,-18.1897,31.5467
68,1,64,0,68,48.05,11.6167
29,0,26,2,29,51.2833,7.3333
38,0,38,0,21,53.1636,12.4856
115,2,7,14,115,8.2592,-76.1469
60,1,30,6,60,43.1497,6.0742
47,1,1,4,47,-19.3258,-41.255
163,5,163,5,157,30.652,113.8274
51,1,35,2,51,50.8833,5.9833
120,2,28,10,120,44.9927,10.7494
67,1,67,2,61,37.1263,140.2109
137,4,125,7,137,39.5196,116.7006
37,1,37,0,35,53.4714,7.4836
40,1,40,1,34,42.1014,-75.9093
66,1,38,4,66,45.5,9.0333
154,1,21,1,154,13.4167,-16.7
95,3,18,2,95,11.8333,13.15
25,1,10,1,25,-18.9667,-49.4667
51,1,39,3,51,40.4442,-79.8733
58,1,25,4,58,34.9766,-92.0274
54,1,20,0,54,4.95,9.9333
34,1,23,3,34,51.1833,6.5167
35,1,35,0,11,56.2167,32.8
66,2,12,15,66,36.168,-82.8197
162,2,125,0,162,30.1334,74.2001
64,2,15,13,64,40.4757,-88.9703
146,1,35,0,146,21.4167,78.4
